Dataset,Series ID,Partition,Time,Value
Kaggle BTC/USD Hourly,series_0,train,2020-04-22 22:00:00,7109.42
Kaggle BTC/USD Hourly,series_0,train,2020-04-22 23:00:00,7095.47
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 00:00:00,7120.5
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 01:00:00,7105.68
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 02:00:00,7119.57
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 03:00:00,7137.79
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 04:00:00,7122.21
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 05:00:00,7186.36
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 06:00:00,7130.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 07:00:00,7118.83
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 08:00:00,7132.38
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 09:00:00,7104.3
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 10:00:00,7046.02
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 11:00:00,7065.96
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 12:00:00,7091.22
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 13:00:00,7111.38
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 14:00:00,7074.57
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 15:00:00,7136.87
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 16:00:00,7186.21
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 17:00:00,7251.1
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 18:00:00,7546.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 19:00:00,7538.64
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 20:00:00,7508.25
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 21:00:00,7562.09
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 22:00:00,7545.99
Kaggle BTC/USD Hourly,series_0,train,2020-04-23 23:00:00,7529.15
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 00:00:00,7540.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 01:00:00,7600.71
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 02:00:00,7573.15
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 03:00:00,7484.58
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 04:00:00,7494.73
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 05:00:00,7489.4
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 06:00:00,7527.4
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 07:00:00,7530.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 08:00:00,7546.83
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 09:00:00,7497.06
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 10:00:00,7540.9
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 11:00:00,7582.24
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 12:00:00,7563.36
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 13:00:00,7581.05
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 14:00:00,7528.42
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 15:00:00,7490.9
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 16:00:00,7507.46
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 17:00:00,7478.18
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 18:00:00,7501.28
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 19:00:00,7516.08
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 20:00:00,7521.9
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 21:00:00,7517.66
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 22:00:00,7520.61
Kaggle BTC/USD Hourly,series_0,train,2020-04-24 23:00:00,7532.66
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 00:00:00,7537.5
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 01:00:00,7501.5
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 02:00:00,7496.52
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 03:00:00,7505.53
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 04:00:00,7479.98
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 05:00:00,7497.75
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 06:00:00,7499.23
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 07:00:00,7530.23
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 08:00:00,7522.09
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 09:00:00,7565.65
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 10:00:00,7585.15
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 11:00:00,7562.64
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 12:00:00,7552.7
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 13:00:00,7565.81
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 14:00:00,7573.35
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 15:00:00,7542.7
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 16:00:00,7561.91
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 17:00:00,7602.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 18:00:00,7587.59
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 19:00:00,7530.34
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 20:00:00,7558.15
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 21:00:00,7548.98
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 22:00:00,7542.35
Kaggle BTC/USD Hourly,series_0,train,2020-04-25 23:00:00,7547.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 00:00:00,7547.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 01:00:00,7547.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 02:00:00,7547.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 03:00:00,7547.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 04:00:00,7566.73
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 05:00:00,7566.31
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 06:00:00,7570.23
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 07:00:00,7580.23
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 08:00:00,7566.53
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 09:00:00,7538.5
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 10:00:00,7557.72
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 11:00:00,7553.68
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 12:00:00,7552.44
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 13:00:00,7587.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 14:00:00,7648.32
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 15:00:00,7669.65
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 16:00:00,7653.67
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 17:00:00,7700.47
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 18:00:00,7644.27
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 19:00:00,7549.51
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 20:00:00,7573.64
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 21:00:00,7589.77
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 22:00:00,7628.02
Kaggle BTC/USD Hourly,series_0,train,2020-04-26 23:00:00,7659.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 00:00:00,7657.77
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 01:00:00,7643.19
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 02:00:00,7619.69
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 03:00:00,7701.73
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 04:00:00,7759.78
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 05:00:00,7705.07
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 06:00:00,7742.47
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 07:00:00,7738.76
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 08:00:00,7747.47
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 09:00:00,7706.33
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 10:00:00,7665.39
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 11:00:00,7702.87
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 12:00:00,7712.47
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 13:00:00,7716.25
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 14:00:00,7704.3
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 15:00:00,7724.27
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 16:00:00,7710.32
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 17:00:00,7706.93
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 18:00:00,7683.45
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 19:00:00,7689.92
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 20:00:00,7678.4
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 21:00:00,7671.62
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 22:00:00,7717.62
Kaggle BTC/USD Hourly,series_0,train,2020-04-27 23:00:00,7715.09
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 00:00:00,7708.39
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 01:00:00,7741.82
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 02:00:00,7776.55
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 03:00:00,7786.41
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 04:00:00,7747.64
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 05:00:00,7700.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 06:00:00,7715.58
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 07:00:00,7712.94
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 08:00:00,7695.96
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 09:00:00,7704.89
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 10:00:00,7725.05
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 11:00:00,7715.69
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 12:00:00,7697.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 13:00:00,7757.98
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 14:00:00,7757.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 15:00:00,7741.67
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 16:00:00,7771.79
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 17:00:00,7738.25
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 18:00:00,7695.8
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 19:00:00,7728.32
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 20:00:00,7738.85
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 21:00:00,7743.24
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 22:00:00,7749.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-28 23:00:00,7728.01
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 00:00:00,7738.23
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 01:00:00,7736.24
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 02:00:00,7762.78
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 03:00:00,7767.79
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 04:00:00,7745.06
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 05:00:00,7769.04
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 06:00:00,7793.54
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 07:00:00,7824.25
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 08:00:00,7849.44
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 09:00:00,7875.0
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 10:00:00,7960.84
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 11:00:00,7961.2
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 12:00:00,7960.56
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 13:00:00,7997.95
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 14:00:00,8133.44
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 15:00:00,8147.58
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 16:00:00,8261.78
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 17:00:00,8313.42
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 18:00:00,8369.5
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 19:00:00,8372.73
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 20:00:00,8597.29
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 21:00:00,8715.65
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 22:00:00,8633.24
Kaggle BTC/USD Hourly,series_0,train,2020-04-29 23:00:00,8726.3
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 00:00:00,8929.05
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 01:00:00,8875.28
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 02:00:00,8764.11
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 03:00:00,8790.32
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 04:00:00,8816.63
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 05:00:00,8854.54
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 06:00:00,8959.38
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 07:00:00,9292.88
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 08:00:00,9171.89
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 09:00:00,9369.11
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 10:00:00,9325.6
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 11:00:00,9191.32
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 12:00:00,9115.05
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 13:00:00,8660.18
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 14:00:00,8900.55
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 15:00:00,8845.09
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 16:00:00,8764.47
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 17:00:00,8861.2
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 18:00:00,8839.36
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 19:00:00,8787.14
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 20:00:00,8689.28
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 21:00:00,8557.65
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 22:00:00,8671.27
Kaggle BTC/USD Hourly,series_0,train,2020-04-30 23:00:00,8847.01
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 00:00:00,8823.08
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 01:00:00,8764.47
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 02:00:00,8764.55
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 03:00:00,8627.32
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 04:00:00,8713.48
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 05:00:00,8665.62
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 06:00:00,8729.77
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 07:00:00,8669.7
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 08:00:00,8798.54
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 09:00:00,8812.91
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 10:00:00,8759.27
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 11:00:00,8780.32
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 12:00:00,8801.5
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 13:00:00,8858.42
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 14:00:00,8905.1
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 15:00:00,9015.02
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 16:00:00,8880.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 17:00:00,8801.67
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 18:00:00,8825.8
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 19:00:00,8732.67
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 20:00:00,8739.12
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 21:00:00,8766.19
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 22:00:00,8747.12
Kaggle BTC/USD Hourly,series_0,train,2020-05-01 23:00:00,8739.46
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 00:00:00,8734.91
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 01:00:00,8844.6
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 02:00:00,8841.73
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 03:00:00,8832.44
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 04:00:00,8834.2
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 05:00:00,8794.97
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 06:00:00,8822.37
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 07:00:00,8836.64
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 08:00:00,8825.8
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 09:00:00,8818.83
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 10:00:00,8833.3
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 11:00:00,8801.7
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 12:00:00,8783.08
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 13:00:00,8819.3
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 14:00:00,8831.81
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 15:00:00,8848.8
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 16:00:00,8872.32
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 17:00:00,8908.9
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 18:00:00,8935.62
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 19:00:00,8951.57
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 20:00:00,8991.78
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 21:00:00,8980.6
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 22:00:00,8870.67
Kaggle BTC/USD Hourly,series_0,train,2020-05-02 23:00:00,8874.49
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 00:00:00,8940.56
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 01:00:00,8933.38
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 02:00:00,8939.96
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 03:00:00,8983.79
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 04:00:00,9128.54
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 05:00:00,9125.12
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 06:00:00,9084.28
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 07:00:00,9139.89
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 08:00:00,9114.74
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 09:00:00,9100.7
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 10:00:00,9011.92
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 11:00:00,8998.91
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 12:00:00,9045.04
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 13:00:00,9114.92
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 14:00:00,9042.41
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 15:00:00,9048.21
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 16:00:00,8962.82
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 17:00:00,8936.77
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 18:00:00,8774.43
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 19:00:00,8820.88
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 20:00:00,8862.53
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 21:00:00,8826.63
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 22:00:00,8850.01
Kaggle BTC/USD Hourly,series_0,train,2020-05-03 23:00:00,8880.18
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 00:00:00,8847.98
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 01:00:00,8855.63
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 02:00:00,8911.46
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 03:00:00,8915.98
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 04:00:00,8818.73
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 05:00:00,8692.03
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 06:00:00,8748.77
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 07:00:00,8733.22
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 08:00:00,8694.21
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 09:00:00,8615.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 10:00:00,8637.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 11:00:00,8668.82
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 12:00:00,8704.04
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 13:00:00,8638.6
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 14:00:00,8638.96
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 15:00:00,8693.6
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 16:00:00,8732.44
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 17:00:00,8836.47
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 18:00:00,8786.97
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 19:00:00,8862.36
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 20:00:00,8839.15
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 21:00:00,8810.89
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 22:00:00,8863.21
Kaggle BTC/USD Hourly,series_0,train,2020-05-04 23:00:00,8846.86
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 00:00:00,8918.22
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 01:00:00,8952.38
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 02:00:00,8882.66
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 03:00:00,8882.87
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 04:00:00,8909.36
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 05:00:00,8892.2
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 06:00:00,8865.72
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 07:00:00,8868.73
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 08:00:00,9053.68
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 09:00:00,9014.68
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 10:00:00,9034.93
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 11:00:00,9021.76
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 12:00:00,9040.56
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 13:00:00,9005.93
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 14:00:00,8861.68
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 15:00:00,8858.37
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 16:00:00,8877.69
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 17:00:00,8930.63
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 18:00:00,8894.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 19:00:00,8855.01
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 20:00:00,8884.18
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 21:00:00,8883.63
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 22:00:00,8897.12
Kaggle BTC/USD Hourly,series_0,train,2020-05-05 23:00:00,8915.35
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 00:00:00,8954.7
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 01:00:00,8977.46
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 02:00:00,8984.18
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 03:00:00,9034.85
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 04:00:00,8957.42
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 05:00:00,8993.1
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 06:00:00,8981.2
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 07:00:00,8976.64
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 08:00:00,9008.56
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 09:00:00,9013.24
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 10:00:00,9034.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 11:00:00,9032.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 12:00:00,9054.98
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 13:00:00,9102.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 14:00:00,9240.88
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 15:00:00,9330.0
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 16:00:00,9243.21
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 17:00:00,9236.2
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 18:00:00,9244.78
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 19:00:00,9286.86
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 20:00:00,9280.35
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 21:00:00,9274.16
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 22:00:00,9255.62
Kaggle BTC/USD Hourly,series_0,train,2020-05-06 23:00:00,9261.59
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 00:00:00,9253.29
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 01:00:00,9298.11
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 02:00:00,9372.2
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 03:00:00,9154.32
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 04:00:00,9200.82
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 05:00:00,9237.4
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 06:00:00,9320.85
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 07:00:00,9302.33
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 08:00:00,9292.55
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 09:00:00,9275.8
Kaggle BTC/USD Hourly,series_0,train,2020-05-07 10:00:00,9264.38
